Unnamed: 0,movie_id,original_language,original_title,popularity,release_date,title,vote_average,vote_count,genres
3038,1073117,hi,शुभ निकाह,1.708,2023-03-17,Shubh Nikah,0.0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
3039,571294,hi,Bengal tiger,1.214,2001-06-08,Bengal tiger,10.0,1,"[{'id': 28, 'name': 'Action'}]"
3040,517101,hi,Nishant Tanwar : Dilli Se Hoon B*@!%D,1.252,2018-04-06,Nishant Tanwar : Dilli Se Hoon B*@!%D,5.0,2,"[{'id': 35, 'name': 'Comedy'}]"
3041,462792,hi,The Perfect Girl,0.731,2015-09-11,The Perfect Girl,6.0,1,"[{'id': 10749, 'name': 'Romance'}]"
3042,267529,hi,Aakrosh: Cyclone Of Anger,0.731,1998-04-03,Aakrosh: Cyclone Of Anger,1.0,1,[]
3043,919998,hi,Driver,1.213,2021-07-31,Driver,0.0,0,[]
3044,893614,hi,Cash,1.0,2021-11-19,Cash,7.0,1,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
3045,824530,hi,Motu Patlu in Dragon's World,0.941,2017-06-25,Motu Patlu in Dragon's World,0.0,0,"[{'id': 16, 'name': 'Animation'}]"
3046,161440,hi,दिल की बाज़ी,1.705,1993-05-06,Dil Ki Baazi,7.0,1,[]
3047,782006,hi,Ek Mulaqat,0.73,2019-07-15,Ek Mulaqat,0.0,0,"[{'id': 10749, 'name': 'Romance'}]"
3048,471343,hi,Shreelancer,0.971,2017-08-18,Shreelancer,10.0,1,"[{'id': 18, 'name': 'Drama'}]"
3049,306161,hi,Kaajal,0.73,1965-01-01,Kaajal,3.0,1,[]
3050,956301,hi,Halfpace,0.73,2021-12-18,Halfpace,0.0,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]"
3051,96276,hi,Sadda Adda,1.525,2012-01-13,Sadda Adda,6.3,3,[]
3052,300918,hi,दस्तक,1.701,1970-12-31,Dastak,0.0,0,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]"
3053,455432,hi,Sanam,1.7,1997-04-19,Sanam,1.0,1,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]"
3054,428621,hi,राजकुमार,1.433,1964-10-20,Rajkumar,0.0,0,[]
3055,307851,hi,Anurodh,1.462,1977-02-11,Anurodh,5.0,1,[]
3056,591910,hi,Aazmayish,0.727,1995-04-21,Aazmayish,0.0,0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
3057,515694,hi,Prem Parbat,0.727,1973-01-01,Prem Parbat,0.0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
3058,506217,hi,Dhara 302,0.727,2016-02-19,Dhara 302,4.0,1,"[{'id': 18, 'name': 'Drama'}]"
3059,504407,hi,Khule-Aam,1.432,1992-04-23,Khule-Aam,0.0,0,[]
3060,172287,hi,बिराज बहू,0.803,1954-03-01,Biraj Bahu,6.0,4,"[{'id': 18, 'name': 'Drama'}]"
3061,547723,hi,Silvat,0.727,2018-09-07,Silvat,6.0,1,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
3062,304217,hi,Gharana,1.183,1961-02-22,Gharana,0.0,0,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
3063,911847,hi,Ram Tera Desh,0.726,1984-08-01,Ram Tera Desh,0.0,0,"[{'id': 18, 'name': 'Drama'}]"
3064,842347,hi,Googly Gumm Hai,1.491,2021-07-02,Googly Gumm Hai,10.0,1,"[{'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]"
3065,495816,hi,Anjaan Raahen,0.932,1974-07-26,Anjaan Raahen,0.0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]"
3066,468513,hi,मोना डार्लिंग,1.249,2017-02-24,Mona Darling,4.0,2,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]"
3067,304905,hi,Aap Beati,1.182,1976-10-28,Aap Beati,0.0,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]"
3068,802793,hi,जहां चार यार,1.693,2022-09-16,Jahaan Chaar Yaar,0.0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
3069,296527,hi,हकीकत,1.693,1995-12-20,Haqeeqat,6.0,2,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]"
3070,147195,hi,Maa,1.241,1976-08-02,Maa,10.0,2,"[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]"
3071,72583,hi,तेरा क्या होगा जॉनी,1.214,2010-12-31,Tera Kya Hoga Johnny,1.0,1,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
3072,897706,hi,Eight Down Toofaan Mail,0.725,2021-11-20,Eight Down Toofaan Mail,0.0,0,[]
3073,653632,hi,Dulhan Ek Raat Ki,0.725,1967-01-01,Dulhan Ek Raat Ki,0.0,0,"[{'id': 18, 'name': 'Drama'}]"
3074,647531,hi,यूँही कभी,0.725,1994-01-01,Yuhi Kabhi,0.0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
3075,421289,hi,Prem Kahani,0.725,1937-10-13,Prem Kahani,0.0,0,[]
3076,402083,hi,सौतेला भाई,1.432,1962-01-05,Sautela Bhai,0.0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]"
3077,109454,hi,Kash Aap Hamare Hote,1.182,2003-02-14,Kash Aap Hamare Hote,0.0,0,"[{'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}, {'id': 10402, 'name': 'Music'}]"
3078,101747,hi,चोरी मेरा काम,1.521,1975-04-30,Chori Mera Kaam,5.2,3,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]"
3079,296375,hi,Aapko Pehle Bhi Kahin Dekha Hai,0.962,2003-01-10,Aapko Pehle Bhi Kahin Dekha Hai,5.0,1,"[{'id': 10749, 'name': 'Romance'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
3080,213852,hi,Maang Bharo Sajana,1.461,1980-10-28,Maang Bharo Sajana,10.0,1,"[{'id': 10749, 'name': 'Romance'}]"
3081,210614,hi,Kitne Door... Kitne Paas,0.772,2002-05-01,Kitne Door Kitne Paas,5.3,3,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
3082,55274,hi,प्रेम का गेम,1.184,2010-03-26,Prem Kaa Game,0.0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
3083,45667,hi,ये वादा रहा,1.521,1982-04-09,Yeh Vaada Raha,6.2,3,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
3084,767771,hi,Zindagi Khoobsoorat Hai,0.962,2002-10-04,Zindagi Khoobsoorat Hai,10.0,1,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]"
3085,413536,hi,Dhuan,1.461,1981-01-02,Dhuan,7.0,1,[]
3086,411462,hi,Bathinda Express,0.747,2016-04-08,Bathinda Express,5.5,2,"[{'id': 18, 'name': 'Drama'}]"
3087,746819,hi,Bansaria,0.721,1949-01-01,Bansaria,0.0,0,[]
3088,499111,hi,Stumped,1.681,2003-05-16,Stumped,0.0,0,[]
3089,326498,hi,Funtoosh,1.431,1956-01-01,Funtoosh,0.0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
3090,307328,hi,Darpan,0.721,1969-01-01,Darpan,0.0,0,[]
3091,615413,hi,Roti Kee Keemat,0.721,1990-10-26,Roti Kee Keemat,0.0,0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"
3092,451826,hi,Naach Govinda Naach,1.681,1992-08-04,Naach Govinda Naach,0.0,0,"[{'id': 28, 'name': 'Action'}]"
3093,444988,hi,बिरादरी,1.211,1966-01-04,Biradari,7.0,1,"[{'id': 18, 'name': 'Drama'}]"
3094,318146,hi,हमजोली,0.721,1970-01-01,Humjoli,0.0,0,[]
3095,462964,hi,दावा,1.211,1997-07-18,Daava,5.0,1,[]
3096,781732,hi,Animal,1.679,2023-08-11,Animal,0.0,0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]"
3097,649176,hi,Aag Se Khelenge,0.719,1989-09-15,Aag Se Khelenge,10.0,1,[]
3098,547026,hi,फ्राईडे,1.679,2018-10-12,FryDay,6.5,2,"[{'id': 35, 'name': 'Comedy'}]"
3099,48927,hi,Saraswatichandra,0.719,1968-01-02,Saraswatichandra,6.0,1,[]
3100,612990,hi,Agneekaal,0.99,1990-10-19,Agneekaal,3.5,2,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"
3101,306052,hi,आखिरी खत,0.771,1966-01-01,Aakhri Khat,5.0,3,"[{'id': 18, 'name': 'Drama'}]"
3102,168987,hi,आप की कसम,0.718,1974-04-17,Aap Ki Kasam,7.3,8,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]"
3103,1022469,hi,Shiv Shastri Balboa,1.673,2023-02-10,Shiv Shastri Balboa,0.0,0,"[{'id': 35, 'name': 'Comedy'}]"
3104,306377,hi,Ek Tha Raja,0.717,1996-01-12,Ek Tha Raja,7.5,2,[]
3105,638460,hi,Kasganj,1.191,2019-04-12,Kasganj,0.0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]"
3106,857858,hi,Zid,1.667,2020-10-08,Zid,0.0,0,[]
3107,800022,hi,Lovers,0.715,1983-05-06,Lovers,9.0,1,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
3108,527725,hi,होप और हम,1.027,2018-05-11,Hope Aur Hum,6.2,3,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
3109,272325,hi,Umar,0.713,2006-05-17,Umar,1.5,2,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"
3110,499660,hi,Shastra,0.712,1996-10-04,Shastra,2.0,1,[]
3111,403849,hi,Hai Apna Dil Toh Awara,0.934,2016-06-24,Hai Apna Dil Toh Awara,0.0,0,"[{'id': 35, 'name': 'Comedy'}]"
3112,379542,hi,Samraat,0.738,1982-11-12,Samraat,10.0,2,"[{'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}]"
3113,276129,hi,Bach Ke Zara,0.711,2008-12-31,Bollywood Evil Dead,2.0,3,"[{'id': 10402, 'name': 'Music'}, {'id': 27, 'name': 'Horror'}]"
3114,758403,hi,Haar Jeet,0.71,1972-04-14,Haar Jeet,0.0,0,"[{'id': 18, 'name': 'Drama'}]"
3115,671236,hi,Garibon Ka Daata,0.927,1989-05-26,Garibon Ka Daata,0.0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]"
3116,340730,hi,Sadiyaan: Boundaries Divide... Love Unites,1.02,2010-03-02,Sadiyaan: Boundaries Divide... Love Unites,8.5,3,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
3117,413909,hi,इतनी सी बात,0.709,1981-05-28,Itni Si Baat,0.0,0,[]
3118,304527,hi,Angaaray,1.177,1986-01-01,Angaaray,0.0,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]"
3119,505785,hi,Baadal,0.708,1985-12-13,Baadal,10.0,3,"[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]"
3120,315694,hi,Aitbaar,1.652,1985-03-22,Trust,6.3,3,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]"
3121,260655,hi,तरंग,0.708,1984-01-01,Tarang,5.0,3,"[{'id': 18, 'name': 'Drama'}]"
3122,388936,hi,Bandhan,0.928,1969-01-01,Bandhan,0.0,0,"[{'id': 18, 'name': 'Drama'}]"
3123,517181,hi,Khujli,1.434,2017-03-31,Khujli,0.0,0,"[{'id': 35, 'name': 'Comedy'}]"
3124,316974,hi,Intaquam,0.706,1969-01-01,Intaquam,0.0,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]"
3125,297809,hi,Sonali Cable,1.392,2014-10-17,Sonali Cable,6.3,7,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
3126,819832,hi,Raahee,0.706,1987-05-29,Raahee,0.0,0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
3127,617135,hi,Meri zabaan,1.456,1989-01-06,Meri zabaan,10.0,1,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
3128,543935,hi,Aap Ke Saath,0.706,1986-01-01,Aap Ke Saath,7.0,2,[]
3129,522926,hi,Nazar,0.706,2005-05-20,Nazar,6.0,1,[]
3130,515665,hi,ये दिल किस्को दूं,0.957,1963-01-01,Ye Dil Kisko Doon,10.0,1,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
3131,496038,hi,छुरी,0.805,2017-12-19,Chhuri,7.0,4,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]"
3132,188284,hi,Hulla,0.958,2008-09-19,Hulla,6.0,1,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
3133,161793,hi,99.9 FM,1.646,2005-06-16,99.9 FM,4.0,1,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"
3134,128677,hi,Salim Langde Pe Mat Ro,1.606,1989-05-29,Salim Langde Pe Mat Ro,7.0,6,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"
3135,404404,hi,Jalwa,1.645,1987-06-30,Jalwa,5.0,1,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]"
3136,673719,hi,Time Machine,1.644,2016-09-08,Time Machine,0.0,0,"[{'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]"
3137,410339,hi,Bombai Ka Babu,0.704,1960-01-01,Man from Bombay,5.0,1,[]
3138,347580,hi,Giddh,0.704,1984-01-01,Giddh: The Vulture,4.5,1,[]
3139,121610,hi,Shaheed,0.707,1965-01-01,Shaheed,0.0,1,[]
3140,42662,hi,Aakhari Decision,1.239,2010-02-19,Aakhari Decision,2.0,2,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]"
3141,136615,hi,Kasoor,1.642,2001-02-02,Kasoor,5.2,10,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]"
3142,879015,hi,उर्फ़ घंटा,0.959,2021-09-26,Urf Ghanta,0.0,0,[]
3143,745065,hi,Tumhari Kasam,0.703,1978-01-01,Tumhari Kasam,0.0,0,[]
3144,573069,hi,Gaon,1.495,2018-01-17,Gaon,3.5,2,"[{'id': 18, 'name': 'Drama'}]"
3145,267112,hi,Jungle Love,0.703,1986-01-13,Jungle Love,0.0,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]"
3146,47861,hi,कोरा कागज़,1.236,1974-05-04,Kora Kagaz,4.0,2,"[{'id': 18, 'name': 'Drama'}]"
3147,425749,hi,Mafia Raaj,0.927,1998-12-10,Mafia Raaj,0.0,0,[]
3148,308230,hi,नजराना,0.702,1961-01-01,Nazrana,0.0,0,[]
3149,302450,hi,Betaabi,0.707,1997-09-05,Betaabi,10.0,1,"[{'id': 10749, 'name': 'Romance'}]"
3150,567895,hi,Balak,0.706,1969-01-01,Balak,4.0,1,[]
3151,493625,hi,Ghoonghat,0.986,1997-07-25,Ghoonghat,6.0,2,[]
3152,484498,hi,Door Ka Raahi,1.425,1971-01-01,Door Ka Raahi,0.0,0,[]
3153,154879,hi,नीचा नगर,0.856,1946-01-01,Neecha Nagar,5.7,6,[]
3154,75744,hi,Saheb Biwi Aur Gangster,1.635,2011-09-23,Saheb Biwi Aur Gangster,7.2,23,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]"
3155,467485,hi,Alif,0.962,2017-02-03,Alif,6.0,1,"[{'id': 18, 'name': 'Drama'}]"
3156,363416,hi,Bumper Draw,1.634,2015-10-16,Bumper Draw,7.0,2,"[{'id': 35, 'name': 'Comedy'}]"
3157,543946,hi,Dil Ki Rani,0.926,1947-01-01,Dil Ki Rani,0.0,0,[]
3158,72577,hi,Khap,1.208,2011-08-01,Khap,3.5,1,"[{'id': 18, 'name': 'Drama'}]"
3159,1021400,hi,Remake of दूल्हे राजा,0.698,2024-01-05,Dulhe Raja,0.0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
3160,777143,hi,God and Gun,0.698,1995-05-05,God and Gun,0.0,0,"[{'id': 18, 'name': 'Drama'}]"
3161,576957,hi,Tohfa Mohabbat Ka,0.698,1988-07-01,Tohfa Mohabbat Ka,0.0,0,"[{'id': 18, 'name': 'Drama'}]"
3162,410266,hi,Taaqatwar,0.955,1989-06-16,Taaqatwar,10.0,1,[]
3163,307755,hi,Dil Kaa Heera,0.925,1979-03-30,Dil Kaa Heera,0.0,0,"[{'id': 28, 'name': 'Action'}]"
3164,413892,hi,Charas,0.954,1976-05-24,Charas,4.0,1,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
3165,320803,hi,Hum Kaun Hai,0.705,2004-09-03,Hum Kaun Hai,10.0,1,"[{'id': 27, 'name': 'Horror'}]"
3166,304302,hi,Lok Parlok,0.954,1979-11-23,Lok Parlok,4.0,1,[]
3167,522387,hi,Aakhri Badla,1.204,1989-01-01,Aakhri Badla,10.0,1,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]"
3168,331298,hi,Hey Bro,0.959,2015-03-06,Hey Bro,6.0,1,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
3169,546694,hi,Kajri,1.624,2013-03-15,Kajri,0.0,0,"[{'id': 18, 'name': 'Drama'}]"
3170,129652,hi,Jhutha Sach,1.623,1984-11-16,Jhutha Sach,7.0,2,"[{'id': 18, 'name': 'Drama'}]"
3171,633558,hi,Sultaan,0.694,2000-02-02,Sultaan,10.0,1,[]
3172,515206,hi,MUM,0.932,2017-08-11,Mum,0.0,0,"[{'id': 18, 'name': 'Drama'}]"
3173,490166,hi,Prem Patra,0.694,1962-01-01,Prem Patra,7.0,1,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
3174,312681,hi,Jaago,1.455,2004-02-06,Jaago,8.0,1,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
3175,474575,hi,Sameer,1.618,2017-09-08,Sameer,6.0,4,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]"
3176,746878,hi,Vidhan,0.941,2020-07-29,Writ,0.0,0,[]
3177,362405,hi,Thoda Lutf Thoda Ishq,1.488,2015-07-10,Thoda Lutf Thoda Ishq,5.0,2,[]
3178,261944,hi,Shudra: The Rising,1.616,2012-10-19,Shudra: The Rising,4.8,2,"[{'id': 36, 'name': 'History'}, {'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]"
3179,580794,hi,RX Suri,1.429,2015-09-04,RX Suri,0.0,0,"[{'id': 28, 'name': 'Action'}]"
3180,496371,hi,Chudail Ka Badla,1.611,2005-01-01,Chudail Ka Badla,0.0,0,"[{'id': 27, 'name': 'Horror'}]"
3181,274532,hi,Tirchhi Topiwale,0.691,1998-09-11,Tirchhi Topiwale,6.0,2,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]"
3182,487228,hi,Karamati Coat,0.982,1993-01-01,Karamati Coat,3.5,2,"[{'id': 35, 'name': 'Comedy'}]"
3183,366120,hi,Red Rose,0.732,1980-06-06,Red Rose,6.5,2,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]"
3184,307501,hi,Badaltey Rishtey,0.69,1978-03-11,Badaltey Rishtey,5.0,2,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
3185,741058,hi,The Holy Fish,0.94,2020-08-01,The Holy Fish,0.0,0,[]
3186,658461,hi,The Hundred Bucks,0.688,2020-02-21,The Hundred Bucks,0.0,0,"[{'id': 18, 'name': 'Drama'}]"
3187,787538,hi,मारीच,1.604,2022-12-09,Maarrich,10.0,1,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]"
3188,682644,hi,अ डॉट कॉम मॉम,0.959,2016-09-30,A Dot Com Mom,6.0,1,"[{'id': 18, 'name': 'Drama'}]"
3189,950416,hi,Jahaan,1.22,2022-03-17,Jahaan,0.0,0,[]
3190,505992,hi,प्रेम कहानी,0.687,1975-02-07,Prem Kahani,0.0,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]"
3191,442992,hi,Dilli Ka Thug,0.687,1958-01-01,Dilli Ka Thug,0.0,0,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]"
3192,409248,hi,Kanoon,1.573,1960-01-08,Kanoon,6.0,5,"[{'id': 18, 'name': 'Drama'}]"
3193,221050,hi,दुनिया मेरी जेब में,1.422,1979-07-26,Duniya Meri Jeb Mein,0.0,0,"[{'id': 28, 'name': 'Action'}]"
3194,388312,hi,Apna Asmaan,0.923,2007-09-07,My Own Sky,0.0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]"
3195,942414,hi,Yatri Kripya Dhyan De,1.597,2022-02-24,Yatri Kripya Dhyan De,0.0,0,[]
3196,532921,hi,हनुमान वस माहिरवाना,0.711,2018-06-22,Hanuman Vs Mahiravana,7.0,1,"[{'id': 16, 'name': 'Animation'}]"
3197,522988,hi,अमोली,1.21,2018-05-07,Amoli,6.0,1,"[{'id': 99, 'name': 'Documentary'}]"
3198,467911,hi,Jia aur Jia,0.685,2017-10-27,Jia aur Jia,0.0,0,"[{'id': 18, 'name': 'Drama'}]"
3199,308023,hi,Ek Baar Kaho,0.921,1980-09-03,Ek Baar Kaho,0.0,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]"
3200,485096,hi,मेरी निम्मो,0.96,2018-04-27,Meri Nimmo,8.0,1,"[{'id': 18, 'name': 'Drama'}]"
3201,295615,hi,Balwinder Singh Famous Ho Gaya,0.926,2014-09-30,Balwinder Singh Famous Ho Gaya,0.0,0,[]
3202,778094,hi,Super Bheem Aur Avinashi Trimoorthy,0.932,2019-01-01,Super Bheem Aur Avinashi Trimoorthy,0.0,0,[]
3203,636715,hi,Pata Nahi Par Bolna Hai: A Comedy Special by Karunesh Talwar,1.595,2019-10-04,Pata Nahi Par Bolna Hai: A Comedy Special by Karunesh Talwar,10.0,1,"[{'id': 35, 'name': 'Comedy'}]"
3204,423976,hi,गज गामिनी,0.683,2000-12-01,Gaja Gamini,6.7,6,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]"
3205,305848,hi,पापी - एक सत्य कथा,0.683,2013-10-11,Paapi - Ek Satya Katha,0.0,0,"[{'id': 80, 'name': 'Crime'}]"
3206,590811,hi,Maan Gaye Ustaad,0.682,1981-01-01,Maan Gaye Ustaad,0.0,0,[]
3207,381114,hi,Mehboob Ki Mehndi,0.921,1971-01-30,Mehboob Ki Mehndi,0.0,0,[]
3208,302537,hi,Jawab,1.201,1995-01-25,Jawab,1.0,1,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
3209,960682,hi,Asli Cricket,0.681,2021-12-31,Asli Cricket,0.0,0,[]
3210,426672,hi,Devar,0.921,1966-03-04,Devar,0.0,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"
3211,306165,hi,मेला,1.171,1948-04-09,Mela,0.0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
3212,226092,hi,Jaane Hoga Kya,0.681,2006-08-31,Jaane Hoga Kya,0.0,0,"[{'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]"
3213,140422,hi,तुमसा नहीं देखा,1.201,1957-10-01,Tumsa Nahin Dekha,6.0,1,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]"
3214,727268,hi,Suraj,0.951,1997-06-27,Suraj,10.0,1,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]"
3215,403513,hi,Missing on a Weekend,1.207,2016-08-26,Missing on a Weekend,6.0,1,"[{'id': 53, 'name': 'Thriller'}]"
3216,306120,hi,Daayraa,0.68,1996-09-12,The Square Circle,2.0,1,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]"
3217,803005,hi,Kamagni,0.679,1987-01-01,Kamagni,2.0,1,"[{'id': 18, 'name': 'Drama'}]"
3218,400372,hi,दायरा,0.679,1953-01-01,Daera,5.0,1,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10402, 'name': 'Music'}]"
3219,306336,hi,Aaj Ki Awaz,0.92,1984-09-07,Aaj Ki Awaz,0.0,0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]"
3220,108384,hi,Shandaar,1.585,1974-01-01,Shandaar,0.0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]"
3221,426177,hi,Elaan-E-Jung,0.679,1989-08-17,Elaan-E-Jung,0.0,1,[]
3222,466210,hi,III Smoking Barrels,1.582,2018-09-21,III Smoking Barrels,8.0,1,"[{'id': 18, 'name': 'Drama'}]"
3223,306394,hi,Hanste Zakhm,1.42,1973-01-01,Hanste Zakhm,0.0,0,[]
3224,725031,hi,Mangal Pandey,0.677,1983-01-13,Mangal Pandey,6.0,1,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]"
